PersonalID,FirstName,MiddleName,LastName,NameSuffix,NameDataQuality,SSN,SSNDataQuality,DOB,DOBDataQuality,AmIndAKNative,Asian,BlackAfAmerican,HispanicLatinaeo,MidEastNAfrican,NativeHIPacific,White,RaceNone,AdditionalRaceEthnicity,Woman,Man,NonBinary,CulturallySpecific,Transgender,Questioning,DifferentIdentity,GenderNone,DifferentIdentityText,VeteranStatus,YearEnteredService,YearSeparated,WorldWarII,KoreanWar,VietnamWar,DesertStorm,AfghanistanOEF,IraqOIF,IraqOND,OtherTheater,MilitaryBranch,DischargeStatus,DateCreated,DateUpdated,UserID,DateDeleted,ExportID
684591,Copper,,Countenance,,1,330403365,1,1983-03-28,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-06-25 12:12:10,2021-06-25 12:12:10,28,,1036
687423,Celadon,,Stalking-Horse,,1,458767954,1,1997-07-12,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-08-20 13:40:00,2021-08-20 13:40:00,29,,1036
688857,Do-Nothing,Lastex,Thallophyte,,1,,9,2021-08-04,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-09-15 10:45:27,2022-03-14 10:29:14,30,,1036
690162,Stuff,,Dynel,,1,498822257,1,1995-04-24,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-10-07 12:23:35,2021-10-07 12:23:35,29,,1036
691357,Roof,,Hesperus,,1,,8,2013-11-21,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-02 09:04:10,2021-11-02 09:05:28,28,,1036
691973,Configuration,,Saffron,,1,748744238,1,1987-04-21,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-11-11 13:11:53,2021-11-11 13:11:53,28,,1036
692978,Outstanding,,Braiding,,1,149155495,1,2019-08-23,1,0,0,1,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-03 11:34:18,2021-12-14 09:40:05,26,,1036
693112,Immortal,,Preeminent,,1,717652820,1,1991-08-11,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-07 10:22:00,2021-12-07 11:00:56,29,,1036
693533,Motif,Shantung,Chicory,,1,670501344,1,1988-03-23,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-15 10:15:44,2021-12-15 10:15:44,29,,1036
693535,Intensity,Conferva,Interweaving,,1,,8,2021-04-15,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,99,,,,,,,,,,,,,2021-12-15 10:20:17,2021-12-15 10:20:17,29,,1036
693985,Import,,Herbaceous,,1,544374145,1,1994-04-09,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-27 08:44:34,2021-12-27 09:03:56,26,,1036
693986,Thinner,,Mahatma,,1,,8,2015-01-24,1,0,0,1,0,0,0,0,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-27 08:45:37,2021-12-27 08:45:37,26,,1036
693987,Puffball,,Subplot,,1,,8,2014-01-09,1,0,0,1,0,0,0,0,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-27 08:45:53,2021-12-27 08:45:53,26,,1036
694201,Features,,Immobile,,1,204116250,1,1988-03-07,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2021-12-30 15:12:19,2021-12-30 15:12:19,29,,1036
694292,Taro,,Scheme,,1,684909477,1,1985-06-01,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-03 11:27:35,2022-01-03 11:27:35,28,,1036
695280,Bend,,Engild,,1,769896696,1,1985-10-27,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-21 14:11:32,2022-01-21 14:11:32,29,,1036
695322,Eminent,,Steep,,1,829980039,1,2014-04-17,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-24 09:54:01,2022-01-24 09:54:01,28,,1036
695323,Organization,,Transfuse,,1,585471880,1,2012-11-03,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-24 09:55:06,2022-01-24 09:55:06,28,,1036
695566,Glaucous,,Rubine,,1,,8,2021-06-27,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-01-27 09:45:06,2022-01-27 09:45:06,28,,1036
695778,Seeming,,Turquoise,,1,,8,2020-08-18,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-01 10:20:52,2022-03-09 13:42:18,28,,1036
695832,Tone,,Pad,,1,683103246,1,1993-10-19,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-02 09:50:07,2022-02-02 09:50:07,28,,1036
695937,Officinal,Sated,Tuberous,,1,172081283,1,1983-08-24,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-03 13:38:12,2022-02-03 13:38:12,29,,1036
695938,Dandify,Redden,Favor,,1,569134584,1,2017-05-22,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-03 13:40:02,2022-02-03 13:40:02,29,,1036
696024,Entincture,,First-Rater,,1,637178288,1,2008-01-12,1,0,0,0,0,0,0,1,,,0,1,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-04 16:45:04,2022-02-04 16:45:04,29,,1036
696767,Mensch,,Apathetic,,1,381644292,1,1989-07-15,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-02-23 10:41:21,2022-02-23 10:41:21,29,,1036
697858,Henbane,,Amphibian,,1,478644004,1,1996-12-02,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-03-21 09:35:27,2022-03-21 09:35:27,28,,1036
699166,Orlon,,Enamel,,1,650439555,1,1987-10-24,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-04-14 14:43:50,2022-04-14 14:43:50,28,,1036
701683,Gaiety,,Brushwork,,1,886333078,1,1999-07-21,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-06-06 15:36:59,2022-06-06 15:36:59,28,,1036
703504,Humbuggery,,Lodge,,1,482820474,1,1998-02-24,1,0,0,0,0,0,0,1,,,1,0,0,0,0,0,0,,,0,,,,,,,,,,,,,2022-07-06 13:18:09,2022-07-06 13:18:09,28,,1036
